Date/Time,Song Name,Artist,Song ID
2015-11-26T23:36:42Z,"Please, Please, Please, Let Me Get What I Want - 2011 Remaster",The Smiths,66ad6c10e25d7ff32e1ae7ae7c0a4c82
2015-11-26T23:43:23Z,Let Me Go,Avril Lavigne,647c26c4311e0e482bff4604a40d1aa4
2015-11-26T23:50:36Z,Losing Grip,Avril Lavigne,8b6635ba79f6146b25ee4368c4f15cb1
2015-11-26T23:54:30Z,I'm with You,Avril Lavigne,5cfa29a4154ad5a90c7f56ef30074270
2015-11-27T23:59:24Z,Love Yourself,Justin Bieber,55acce36bcb701a94c15ef492a47de82
2015-11-28T00:34:42Z,Sex,The 1975,9c36c145866e22b9b831889fa406fc92
2015-11-29T19:56:48Z,Rockin' Around the Christmas Tree - Rerecorded Version,Brenda Lee,c2d923e34743c0bc97e7e99939629dec
2015-11-29T22:45:41Z,Haunted,Maty Noyes,3d025c0e003d44075d9999481c2190dd
2015-11-30T08:07:17Z,Animals,Norma Jean Martine,9f5bee5f8512e1f39f2bb7dfc066e631
2015-12-01T08:33:19Z,Trap Queen,Fetty Wap,0fc125776bf7efb1b9770caeceb570c7
2015-12-02T23:39:23Z,Be As You Are,Mike Posner,febdf2e91648fd47555be718be7122ce
2015-12-03T08:33:18Z,Crumble Song (Pure Cane Sugar Version),Lorraine Bowen,fbe1c8e7239529a062411740091e64d3
2015-12-03T08:33:55Z,Trap Queen,Alyssa Poppin,b23bf3a13a2eb4d84ad5998fa81c2814
2015-12-03T08:36:55Z,"Trap Queen (feat. Azealia Banks, Quavo & Gucci Mane)",Fetty Wap,51e88ff1ecb2bd0e5d506121d09d7d35
2015-12-03T23:36:55Z,Bad Blood,Nao,36684104f97f0657e6064b630fc8c0d4
2015-12-03T23:36:57Z,Love For That,Mura Masa,c44ace3ed5f842e4999f3b38aed04d63
2015-12-03T23:37:02Z,Hyde,Astrid S,d78d07643b172026a3b8f9dc6a3efa23
2015-12-03T23:37:03Z,Where Do We Go,LION BABE,6bda533626c995c4202d29714e3a22a6
2015-12-03T23:37:04Z,Arm's Length,Kacy Hill,8bf56f30ba58b8974d4a8bade1b4d65d
2015-12-03T23:37:14Z,Love Me,The 1975,c16f664b206277ab261e9d004cd58ffb
2015-12-03T23:37:17Z,Everybody's Son,CLOVES,9bae9e94eff7c9be0d5e20c8ec322f84
2015-12-03T23:37:19Z,All My Friends (feat. Tinashe & Chance the Rapper),Snakehips,bc6a028f1ca53bcf8777c11a2fc12c5a
2015-12-03T23:37:21Z,Celebration,Jamie Woon,c82af33e8f472b4bc08c16ca1aaf43ca
2015-12-03T23:37:25Z,Better,BANKS,d53375440148bdb049bb7b7f38fdd9a7
2015-12-03T23:37:26Z,Without You,Oh Wonder,80a358ba6fd4aa41baa54f4b6b1a7058
2015-12-03T23:38:23Z,"Deep In The Meadow (Baauer Remix) - From ""The Hunger Games: Mockingjay, Part 2"" Soundtrack",Jennifer Lawrence,37e6bc89a1c5cf76af41b96db1b81eee
2015-12-03T23:38:51Z,Everybody Wants To Rule The World - From “The Hunger Games: Catching Fire” Soundtrack,Lorde,bd0e5eda3363e686680ed0da8aaf58cc
2015-12-03T23:39:02Z,Team,Lorde,e31e6420878cba1b0f46d9973d0c1288
2015-12-03T23:40:45Z,Royals,Lorde,a94f66700dce3bd4006605d4412468d7
2015-12-04T11:59:52Z,Ignition (Remix),R. Kelly,2413ca0f2deaab9818e029ae1d4332e2
2015-12-04T12:00:22Z,Forget You,CeeLo Green,c3b086484b85274573bdbffb406b8154
2015-12-04T12:00:41Z,F**k Me Up,Highly Suspect,44923b784cf1a7fea3712dabc0c0a6ba
2015-12-04T12:04:03Z,Holiday / Boulevard of Broken Dreams,Green Day,e16cc405f2e52acdc2afc02628fea635
2015-12-04T12:04:09Z,Give Me Novacaine / She's a Rebel,Green Day,e85950d507368380f7d1f2d8a7cd6a57
2015-12-04T12:04:11Z,Jesus of Suburbia,Green Day,cbb4fe35dc01437efc1f5a31db04d6f3
2015-12-04T12:04:16Z,Wake Me up When September Ends,Green Day,0a9e6241fe7fa7866ebea4af0c9b0feb
2015-12-04T12:04:18Z,Homecoming,Green Day,d84cac5d595566d463778fcc39980e23
2015-12-04T12:04:20Z,Whatsername,Green Day,2358ae091dbf655aaad7febdda3f53fe
2015-12-04T12:04:58Z,American Idiot,Green Day,3ffb7117e9a15fa6c6dd629223033f83
2015-12-04T12:05:12Z,Are We the Waiting / St. Jimmy,Green Day,26caf11ef18115e7b4f900b6129134ee
2015-12-06T00:48:15Z,Hands To Myself,Selena Gomez,8fb196e769bfdfd3f76fa4e49aa983d2
2015-12-06T00:48:23Z,Empty Threat,CHVRCHES,16dd9249bc199bd795eedb4bd9f18bfb
2015-12-06T00:48:44Z,Wolfpack,TĀLĀ,434f77fede4fbe9015c46ba5a7ab4e27
2015-12-06T00:48:49Z,Take It All,Tom Prior,82e07741e9147d1b0ab5a05fcce5b13a
2015-12-06T00:48:58Z,Gone Are the Days,HONNE,aa08b68582680c53a641ae4a0cc010ed
2015-12-06T00:49:01Z,Breathe Life,Jack Garratt,b3671d713f57a7931698dd5f4b318f42
2015-12-06T00:49:12Z,Shades Of Blue,Kacy Hill,20214d221e3d75078404b50a2a77290f
2015-12-06T00:49:15Z,Pull Me Up,Good Scott,1dd1053618740ee4687247a03050809e
2015-12-06T00:49:17Z,Borrowed Time,Frances,258cc49137de7852b71f194438a68703
2015-12-06T00:49:21Z,YOUTH,Troye Sivan,8d13f5ef9665d41c09ff516afbcddd3a
2015-12-06T00:49:24Z,Shine A Light,BANNERS,22fa8bf18ef1e4cd4d005d8b2ea150b3
2015-12-06T00:49:32Z,Borders,M.I.A.,68a3ac34d3de87421c54249af021a3cc
2015-12-06T00:49:33Z,HEAVEN,Troye Sivan,7ff02b3cd3d095cb1980fc0a21b74d2a
2015-12-06T00:49:37Z,London,Benjamin Clementine,44ce9fbbbc422b9af63c2c87b83951ef
2015-12-06T00:49:44Z,Magnets,Disclosure,9d2b6d9bf3ffc6928ae2296055fdef29
2015-12-06T00:49:49Z,Sweet Innocence,Louis Mattrs,9cd3ebb6b5091741a426375543af1e56
2015-12-06T00:49:50Z,Do You Remember,Jarryd James,3259f330baf82e56b6b0fc5bf5448f3e
2015-12-06T00:49:53Z,Other Man,Jimi Charles Moody,4022c29982ef3a1bd293c3541f5496bd
2015-12-06T00:49:55Z,Hoops,JONES,7f367bc2b9fb014e531e0aa2224859b2
2015-12-06T00:51:36Z,Reverse,SomeKindaWonderful,1e551e923fd257e26616e8349e211e4e
2015-12-06T21:10:42Z,"You're The One That I Want - From ""Grease"" Original Motion Picture Soundtrack",John Travolta,5d15ebda1751cf22fbab8a2d6c0892c0
2015-12-06T23:29:44Z,Purpose,Justin Bieber,be62dea5b226e9b6e113a58669fa916f
2015-12-08T21:08:06Z,Can't Feel My Face,The Weeknd,fda3f81b96321b9782b7e8a776285b56
2015-12-08T23:12:24Z,Warm,SG Lewis,8ca8eab45bce82e7d9e42c042e4e5a2f
2015-12-09T17:15:20Z,Step Into Christmas,Elton John,6f3c27683bf595f66df2168b4ec1687a
2015-12-09T17:15:23Z,Not Tonight Santa,Girls Aloud,f7cbc2925fd16dcc91aaf267345cce5a
2015-12-09T17:16:11Z,White Christmas (feat. Clyde McPhatter & Bill Pinckney),The Drifters,4f68df04b1eb6e7a9ef79be27ed4947a
2015-12-09T17:16:34Z,It Came Upon A Midnight Clear - Remastered 1999,Frank Sinatra,78bc46b770657f0c33074ed698f495a4
2015-12-09T17:18:25Z,Holly Jolly Christmas,Michael Bublé,cccfd79c5f81a8d6f250c64aebfd6406
2015-12-09T17:18:31Z,Do They Know It's Christmas?,Band Aid,1b13dc9dce7d740c181c6996fde22760
2015-12-09T17:18:32Z,Wonderful Christmastime - Remastered 2011 / Edited Version,Paul McCartney,899767d42f0cbe212d787e8972208fd3
2015-12-09T17:19:02Z,The Power of Love,Gabrielle Aplin,dee7b5c2acddaedd76b08fe639e04dd4
2015-12-09T17:19:04Z,All I Want for Christmas Is You,Michael Bublé,ef85fe80b88dc8dd9ee36adffe4f5975
2015-12-09T17:19:06Z,I'll Be Home for Christmas,Michael Bublé,a4f7672d9a660b25e6719b760f04b266
2015-12-09T17:30:27Z,Driving Home for Christmas - 2009 Remaster,Chris Rea,3dd4705ed77b4f7d6fe9872e9a224756
2015-12-09T17:31:04Z,Mistletoe and Wine,Cliff Richard,f8d9e9e2357afc907d438beb11bda29f
2015-12-09T17:33:40Z,Let It Snow! Let It Snow! Let It Snow! (with The B. Swanson Quartet),Frank Sinatra,d57904e807f489f5101b382c045b9b96
2015-12-09T17:34:24Z,Blue Christmas,Michael Bublé,a33906399bbc4a0b37e6fc26b58bc2e3
2015-12-09T17:36:56Z,Mary's Boy Child / Oh My Lord,Boney M.,2bb480bcc354c0c23b16a0b448fb8661
2015-12-09T17:36:57Z,I Wish It Could Be Christmas Everyday - 2006 Remaster,Wizzard,16664dae2810b75adbb5d8a362c2708d
2015-12-09T17:36:58Z,Lonely This Christmas,Mud,f857d31508131a047ddc2f6b9fec304e
2015-12-09T23:19:28Z,When Will I See You Again,Shakka,9b7b0c6d5f3ae7bb176cce68b46954f5
2015-12-09T23:19:36Z,Lion's Heart,Eliza and the Bear,88b2bced7093da42929b226fe686fe31
2015-12-09T23:19:40Z,NoLo,Grace Mitchell,f4a5716c2ea988a33aed2cafd4e61fb3
2015-12-09T23:19:43Z,Knots,Charlie Lim,380c39b62dc18068d9e9c0817ee40390
2015-12-09T23:19:49Z,Postcard,Jukebox The Ghost,b6664485bf7fbfb3d82ea4600b895b77
2015-12-09T23:20:18Z,Sparks Fly,Hey Violet,a343261d2cee1345495158969fcf77c1
2015-12-09T23:22:19Z,I Can Feel It,Hey Violet,aaf2a8609f5abdf681fea858fd7158a6
2015-12-09T23:22:25Z,One Heart/Million Voices,New Empire,b9db8fd7e859d1136cc5cc1c65ab1632
2015-12-09T23:22:53Z,Let's not fall in love,BIGBANG,42996977d0e9eca1e82b35c6b1df0631
2015-12-09T23:22:55Z,Please Don't Say You Love Me,Gabrielle Aplin,4cc1db70dadcd433351ffd5d42ea2eea
2015-12-09T23:38:48Z,Stars - From Finding Neverland The Album,Pentatonix,e727d9693e08b61acc8e53b421ca6dcf
2015-12-09T23:38:51Z,Forever Stuck in Our Youth,Set It Off,7cc7f7a39e5125fda6f7178bf7e1bfaa
2015-12-09T23:39:01Z,She Wants,Sunset Sons,dbf5d102fe46da180a72b3ac2308cb94
2015-12-09T23:39:09Z,Different Colors,WALK THE MOON,ed58ed8e5251ed1bb5351ae352444854
2015-12-09T23:39:15Z,Fire Meet Gasoline,Sia,7b5c2675d2289252095fc438239f1c6d
2015-12-09T23:39:17Z,Electrical,Eves The Behavior,a4e71b223f5eafc1728259f04406b302
2015-12-09T23:40:57Z,Live Forever,The Band Perry,6080cf6f435f9721cd42d7f32cceffce
2015-12-09T23:41:01Z,Anything,Hedley,f9379d70670c438802151634c7076440
2015-12-09T23:41:02Z,West End Kids,New Politics,9cd37e8e51b7668293ab5c68eeed6eed
2015-12-09T23:41:03Z,Weekend,VÉRITÉ,7734af01cd7a1213334a8f6d61112acc
2015-12-09T23:41:05Z,Human,Jon Bellion,2d90f535551b3a1726f221d11a6d4fa2
2015-12-09T23:41:07Z,All I Need,Kao the Great,185c40e4dea621db6074e74e1a664a05
2015-12-09T23:41:15Z,Panic Cord - Hucci Remix,Gabrielle Aplin,edfb4ceba1337ba94dfbaceb1dcf55ff
2015-12-09T23:41:17Z,Jungle,Jon Bellion,7caac71fe7fa77f8debffb5c46bf4544
2015-12-09T23:41:18Z,Birds Fly (feat. Mr. Probz),Hardwell,0f7e430eaaa5f21deb9c2fc2b54c5f19
2015-12-09T23:41:19Z,Cake By The Ocean,DNCE,219221401da099e3a4141820b29043fd
2015-12-09T23:41:22Z,Munny Right,Jon Bellion,d6ecf2e947c368193f24de87ba7d2f60
2015-12-09T23:41:30Z,Search Party,Sam Bruno,72f481b444a26287ca17fe92a6c83e72
2015-12-09T23:41:31Z,Dollhouse,Melanie Martinez,79685c766bf8bab6e8a4a79f43ddb59b
2015-12-09T23:41:33Z,Mine,Phoebe Ryan,0c13d4c939a394237cf1180aa05c8989
2015-12-09T23:41:36Z,Hey Now,Matt and Kim,e9a32d9d51f7e01f237a4dc870b24c25
2015-12-09T23:41:38Z,That's How You Know (feat. Kid Ink & Bebe Rexha),Nico & Vinz,f574411464762ec482938c6731050bee
2015-12-09T23:41:40Z,Run Wild,Jon Bellion,3d8628b76e954628f4532ca350f5c2b6
2015-12-09T23:42:04Z,What Would You Do,Bastille,1221a142b62dd371b8a778f7ba10b2b1
2015-12-09T23:42:06Z,Till It Hurts,Yellow Claw,c78389056b9120c3a11c7c9bf1d64e86
2015-12-09T23:42:07Z,Money,Lido,49c219b6d2e948fd368d4fd6ef25958f
2015-12-09T23:42:08Z,Luxury,Jon Bellion,40ed9fc949c5f4526b9f00be248cd09b
2015-12-09T23:42:10Z,Not On Drugs,Tove Lo,88bdd3dd946ad8e75d6c59d168c019a7
2015-12-09T23:42:20Z,High You Are,What So Not,974985fa3a5d8fd837d9682661da5596
2015-12-09T23:42:21Z,Limelight (feat. R O Z E S),Just A Gent,9f46cc7eb20d29bff35622164d917b80
2015-12-09T23:43:07Z,Best Day Of My Life - Just A Gent Remix,American Authors,fbf42701d36cfa11b59f3ed74f74d755
2015-12-09T23:48:02Z,Opposite of Adults,Chiddy Bang,f66d66c3be55b39c3377c080e7d7f500
2015-12-09T23:48:37Z,Carousel,Melanie Martinez,9c454693484231918414fee67b1e49bf
2015-12-09T23:50:45Z,Pre-Occupied,Jon Bellion,b0d0b7388663d0cad1ef0c6ba26e8f50
2015-12-09T23:53:49Z,The Buzz,Hermitude,f6de1914e6a4083c2de2c9e94030de5c
2015-12-09T23:54:40Z,The Hills,The Weeknd,07e001e6c478991d32eb78aa916f2b38
2015-12-09T23:54:43Z,Fight Song,Rachel Platten,a83f1d468f3d5415a586f1e4fa5e0621
2015-12-24T13:42:42Z,Tumblr Girls - Live from Spotify SXSW 2014,G-Eazy,de522a461d744a617b2de3dc6f1059bd
2015-12-24T13:42:43Z,"Me, Myself & I",G-Eazy,6ddd69b17e0cb4f851e47c1d3ddbabbb
2015-12-28T12:38:15Z,Everybody Hurts,R.E.M.,a819c1af0467ec5fa7db9a6aa529488b
2015-12-28T12:42:55Z,All of Me,John Legend,586b08ecafcb9281d4d1fbe8e73770c5
2015-12-28T13:40:19Z,Trndsttr (Lucian Remix) [feat. M. Maggie],Black Coast,fe17cdc074ff95c46fd0341537d05d72
2015-12-28T13:43:13Z,Get Ugly,Jason Derulo,462f3bb0ef450d03e0a555a57410067d
2015-12-28T13:47:37Z,Hustler,Josef Salvat,0a4e73a3f01713960c274f5d24c8f16b
2015-12-28T14:46:28Z,The Arrival,WZRD,d1bd696e1c2a8e932a3308d1a4bd8623
2015-12-28T14:49:06Z,Chunky - Radio Edit,Format:B,99ef3429d98fadb198e6270e6791c59e
2015-12-28T14:52:41Z,Bangarang (feat. Sirah),Skrillex,2271d29f002dd924b7a70a1b6e965fb5
2015-12-28T15:03:31Z,Melody - GO! Running Mix,Oliver Heldens,f350e9d6651170c924adc88c167c8a09
2015-12-28T15:06:55Z,Portland - Pyrodox GO! Running Remix,Watermät,7e0ce0ba1c24e6301905bf1d7f7ac8c2
2015-12-28T15:10:55Z,Intoxicated - GO! Running Mix,Martin Solveig,4fe319ce2e23434dec4203149973ca65
2015-12-28T16:40:33Z,Renegades,X Ambassadors,3ff41d86764db6e50eaf7e08631467ce
2015-12-28T17:32:58Z,Where Have You Been,Rihanna,2ec58929707dc7f4d957a9f26ee84494
2015-12-29T15:25:38Z,Intoxicated - Radio Edit,Martin Solveig,c85243e686b432b428c0578710497994
2015-12-30T11:53:31Z,Something About You,Hayden James,abb810014a211cc62ece860fe21140aa
2015-12-30T13:12:34Z,Top of the World (feat. Big Sean),Mike Posner,d9002fc566e4bcf20d1bdf4dec6c097d
2016-01-06T17:04:15Z,Wild Eyes - RSV Mix,Nick Brand,e0c1205c1113a5d3bd377495aac3c114
2016-01-06T17:04:34Z,Intoxicated - Remixed Sound Version,Cameron Down,e5f78f9fde0409a2dc7ec7479193114c
2016-01-06T17:04:37Z,Here,Alessia Cara,873b7d35a1a4919e1194b71a0d2a44ed
2016-01-06T17:05:17Z,Hello,Adele,28087b38754ddca11503bba3da81445a
2016-01-06T17:06:36Z,Hotline Bling,Drake,9f21f55116be4fe7a488af3c6a997c77
2016-01-10T19:19:43Z,An Immigrant,Jon Bellion,07a61696a3a83b0f061b985d31535344
2016-01-12T18:37:19Z,Drive,Oh Wonder,802f2d512fb46277d3e035174b0cd2e1
2016-01-16T21:31:24Z,Half The World Away,AURORA,30260d5e49c34d143860460fc7e0b343
2016-01-19T17:12:20Z,Stressed Out,Twenty One Pilots,4a07bf2e88043e58eb4d4cc7f1f56b38
2016-01-19T17:20:18Z,I'm Feeling Myself,Djslazzy,5f876c9a87a8b1efbb1afbf88e12c108
2016-01-19T17:23:52Z,Stitches,Shawn Mendes,e410034c177d92716f006029c1dd6e3f
2016-01-19T17:23:53Z,Light It Up (feat. Nyla & Fuse ODG) - Remix,Major Lazer,e8a9081de3c181b405ae751d9982da5e
2016-01-20T20:50:37Z,Hurricane - Live From Spotify NYC,Halsey,a73bdaf6a7b0a392b30a71a70c5b02d0
2016-01-24T14:28:48Z,Like I'm Gonna Lose You (feat. John Legend),Meghan Trainor,ed98735f3f704d9dfefa77c24dd72ceb
2016-01-24T14:29:01Z,I'll Show You,Justin Bieber,d4aa33ba72d5093c8de8f58c80f3efb1
2016-01-24T14:29:13Z,Be Right There,Diplo,abc14520d522b979663aba72e1578c9e
2016-01-24T14:33:22Z,Kiss Me,Olly Murs,4c67c9e2a6f31eb12f8db529952114f2
2016-01-24T14:35:46Z,Praise Abort,Lindemann,a0b1d9dcea3d1bc2f2a967b90c9c78ca
2016-01-24T14:45:54Z,Somewhere Only We Know,Lily Allen,42802bd937b9d14faab37a05352d6dd6
2016-01-24T14:46:32Z,Hard out Here,Lily Allen,0beac4995237bb7a19f2c0621f940394
2016-01-24T14:46:55Z,Smile,Lily Allen,fcd24d6a2ab7e354e50e8f3935e27d31
2016-01-24T14:46:59Z,Green & Gold,Lianne La Havas,01fe56b043a5495cd0203fe7fac05aa9
2016-01-24T14:47:47Z,Stolen Dance,Milky Chance,89d7c35bcd593071c8a5ca8f53720267
2016-01-25T18:48:11Z,Scotland the Brave,The Scottish Bagpipes Highland Pipes,653adc26638bd98e8737e82518fa39bb
2016-01-28T16:36:03Z,Lose It,Oh Wonder,9d5944f6754866edabfa7870a060050d
2016-01-28T16:42:49Z,Lush Life,Zara Larsson,6dd760be0cb3f15b9afdb50d05027ae0
2016-01-28T16:46:52Z,Lay It All on Me (feat. Ed Sheeran),Rudimental,4a31a9e2694f86dc90dbc1a817ae58bf
2016-01-28T16:50:23Z,Don't Be so Hard on Yourself,Jess Glynne,33d7f143fd9ab560a3428109e1327efd
2016-01-29T18:23:22Z,Stay,Ember Island,9d7062a57107e9e9a8b1aa4504d511e2
2016-01-29T19:35:52Z,Selfies,Nina Nesbitt,645b094547ca1aab417410eda788aa98
2016-01-29T19:36:28Z,Paper Dolls,Corinne Bailey Rae,5f1498b75559538f1e0c4810afec403f
2016-01-29T19:47:12Z,Sippy Cup,Melanie Martinez,d3d9db684cea7451a449fc5bc9b2b9be
2016-01-29T19:50:20Z,History,One Direction,06321cf7d93e5076a7b3c40142d99a39
2016-01-29T20:10:58Z,Boys Like You,Who Is Fancy,e2eabc7d9328af8f54d3b664274f0096
2016-01-29T20:11:06Z,Secret,Angel Snow,b03b99a120c48376cfda436e2f17b125
2016-01-29T20:11:28Z,Papercut,Zedd,2e73903b1c35f5793bd0d4a528465f8a
2016-01-29T20:13:21Z,Infinity,One Direction,fae6b627db242d24b2f9ed2f9e422da2
2016-01-29T20:13:48Z,If I Said I'm In Love (Suicide) - Radio Version,Mizgin,518b086599cb825a69cd982a830d1839
2016-01-29T20:13:57Z,Bad Influence,Spencer Sutherland,9b9aa4fc6d8d6cc4c1b561457f6732e0
2016-01-29T20:14:15Z,Friends,Chase Atlantic,8171ae83ae1e6184b429c6e8a7493726
2016-01-29T20:17:50Z,Hold Me Down - Live From Spotify NYC,Halsey,8fc364d0838d335369358aee9c5068b9
2016-01-29T20:17:57Z,Missing You,All Time Low,c6eef537ea2ac6fcf385fd4b5f94557c
2016-01-29T20:18:04Z,Sweet Beginnings,Bebe Rexha,af02f8cba432cf2933577bf82d3b1569
2016-01-29T20:18:11Z,Lost Cities,Bandshes,e8e6b69968dab4ee3a3ea469cb710664
2016-01-29T20:21:59Z,Twenty-Something (Lucian Remix),Kiri T,5d22c10adf4dde009e13e0fcfa778640
2016-01-29T20:28:52Z,Send My Love (To Your New Lover) - Acoustic,Sofia Karlberg,c10b694d8291da00d01ea598c510866c
2016-01-29T20:35:21Z,Hotel Ceiling,Rixton,2c1d04ac4bc0a60db9f11a31265bafdc
2016-01-29T20:42:40Z,Rule Your World,Cal'lex,dcb6d2e32623a54bdcf27d790069e8ea
2016-01-29T20:56:58Z,Idfc,blackbear,c9d24d9e485d32101b0b8c9451795055
2016-01-29T20:57:45Z,One Call Away,Charlie Puth,7494eb1285f41ab3a7100c93db6b4c89
2016-01-30T19:31:52Z,Wasn't Expecting That,Jamie Lawson,d6b8920a1e1b6567b2178b466a8595f3
2016-01-30T19:35:15Z,PILLOWTALK,ZAYN,b84811b7d0f871dba28561905fa22e98
2016-01-30T19:35:46Z,NoLo - Radio Edit,Grace Mitchell,4c067e070600890c23a6dd9758a77bc2
2016-01-30T19:37:41Z,Light Moving,David Lang,3bc5daa165b4e2b9b27aae6232c712c3
2016-01-30T19:47:14Z,All I Want,Kodaline,33de46431053cb3d591d4635398053f6
2016-01-31T19:07:04Z,Oceans,Seafret,84c27441021375a7c5e3608247acb2f7
2016-01-31T19:12:42Z,Uptown Funk (feat. Bruno Mars),Mark Ronson,382ce15393e49aceba60b77defab4b08
2016-02-02T22:59:08Z,Never Be Like You,Flume,ff5fb366057bf0dac160874a11ca8ada
2016-02-03T20:19:54Z,Déjà Vu,Mike Posner,210c5c151df25ad5322411ed45b9b9e7
2016-02-03T20:19:55Z,Chewing Gum,Nina Nesbitt,bbfec114a27119791a9e7947d9a0d614
2016-02-03T20:35:04Z,Fast Car,Jonas Blue,2903c274185a82786705087fba3de439
2016-02-04T18:24:17Z,You Don't Own Me (feat. G-Eazy),SAYGRACE,39b134bb5e9eb4f79c6b684e5ca83f1c
2016-02-05T20:04:32Z,Weapons,Hudson Taylor,5a61751914c43163651379954e7ae16a
2016-02-05T20:36:29Z,Fast Car,Tracy Chapman,44c70737e11f2a1637c6f2e2e6adb0f2
2016-02-05T20:36:39Z,Fast Car,Jasmine Thompson,ed6df0a859f19c6a4cbf4e6ee84a3cf7
2016-02-07T14:30:29Z,Falling,HAIM,a9966fd58ccc34d73d294ce640dc6dd6
2016-02-09T18:10:33Z,7 Years,Lukas Graham,e1b074bc729a02baa3dc75a4ae2c4cdb
2016-02-09T18:12:46Z,7/11,Beyoncé,068462cff19080a69f0b09313a0f0a65
2016-02-09T20:27:07Z,Across the Lines,Tracy Chapman,cd7b211ca6a6360033ba945e4672374c
2016-02-09T20:27:28Z,Behind the Wall,Tracy Chapman,5b241040bf9bb3d1cc1ba6babfebf2a1
2016-02-10T20:24:39Z,Two Lips (feat. Ocd: Moosh and Twist),Hoodie Allen,0c0c03dc436323a9a303bac0db6a35f9
2016-02-10T20:27:15Z,Girls / Girls / Boys,Panic! At The Disco,a69f2459a1249272b327924ab379e2fa
2016-02-10T20:36:56Z,Something Better,Audien,4aeee3a5a5be7e4ec408beda11f4b68a
2016-02-10T20:41:08Z,Run Away With Me,Carly Rae Jepsen,2bcf093559f000f854b9105d6fd322ae
2016-02-10T20:41:41Z,Bad Chick,SoMo,06ba9974e445274e07c504e00ec21c50
2016-02-10T20:59:46Z,Kids,MGMT,988db142e7b6dd8a7541d14a7d3e8afc
2016-02-11T19:37:43Z,Cake Boy (Acoustic),Hoodie Allen,2d82f5190b5ba47b6dde4e864bce6189
2016-02-20T13:32:04Z,Electric Love,BØRNS,4cac7ce58fa75dc665735b1cfb95be1f
2016-02-20T13:32:34Z,American Money,BØRNS,075d2a679933edd154063fc1fd9ee89d
2016-02-20T13:37:07Z,Hymn for the Weekend,Coldplay,dd71147a8a5ff9081ca926fc78e41e00
2016-02-20T13:38:01Z,All the Time,Weazel,7631632a95587d4a34524c9554c26609
2016-02-20T13:41:18Z,Work,Rihanna,dd1c84103e8383b222717f4f3f6a22f0
2016-02-20T13:44:54Z,FourFiveSeconds,Rihanna,f1ede7a19369eddcade94028f1d139b1
2016-02-20T13:45:05Z,Bitch Better Have My Money,Rihanna,e9e42d397985069bf0cc0be76d14f640
2016-02-21T16:44:57Z,Heavydirtysoul,Twenty One Pilots,6001e9ee380b69d1878eb32b4208c0d9
2016-02-21T16:48:48Z,Car Radio,Twenty One Pilots,c1a85bcbfcadf0017d48049d3ff353e5
2016-02-21T16:52:39Z,Tear in My Heart,Twenty One Pilots,5165fce88f38ca6f7a7e0a937eac85cd
2016-02-21T16:56:21Z,Ride,Twenty One Pilots,a99dd1676ea3441922e45bdc70c20c4c
2016-02-21T18:33:12Z,Mockingbird,Eminem,d9c2adbbec2eaa486bd0cab9de13f28c
2016-02-21T19:07:28Z,Girls,The 1975,92e2af92e67a47509302f5952035e767
2016-02-21T20:51:29Z,21 Guns,Green Day,a3cd8268955cbc6d5b5f26c27cbfb35f
2016-02-25T20:00:27Z,Message Man,Twenty One Pilots,46d840e817f25b8c02c9191cc26068e4
2016-02-25T22:33:33Z,UGH!,The 1975,6f59e3cb4c2f62af6fde6a011d83d309
2016-02-25T22:35:43Z,The Sound,The 1975,170db077fca48c2e73caa6b1639a9ff7
2016-02-25T22:37:54Z,Hometown,Twenty One Pilots,797506d9dac30f98b5fdbe4fe7179452
2016-02-25T22:50:06Z,Doubt,Twenty One Pilots,a097e2a994002aaa132cb60eecdab7cf
2016-02-25T22:53:35Z,Habits (Stay High),Tove Lo,1b4cd7beed300fccf12718f1b37bb8ef
2016-02-26T18:49:31Z,Scream & Shout,will.i.am,015ea8f67e36650daac2385eea74f6c5
2016-02-27T20:29:56Z,I Know There's Gonna Be (Good Times),Jamie xx,3408d1b5ce7fb43f2270dd98574957f3
2016-02-28T15:47:21Z,Constellations (feat. Jack Johnson),Kawika Kahiapo,277b83f84198c6db74976e0b755edef1
2016-02-28T15:47:23Z,In My Life,Jake Shimabukuro,0fa332df3dd031847962efaece8355e4
2016-02-28T15:47:36Z,Kaulana Kawaihae,Bryan Tolentino,8733930207df5b6d0d1220636d379e9f
2016-02-28T15:47:37Z,"Under the Sea - From ""The Little Mermaid"" / Soundtrack Version",Samuel E. Wright,45d78075eb02d6cb19d68bf244cfc306
2016-02-28T15:52:51Z,Under The Sea,Shaggy,a1130059f5d5b741c303581f4049225b
2016-02-28T15:53:09Z,Could You Be Loved,Bob Marley & The Wailers,5413e3b541f377e04486c967fb5d3b92
2016-02-28T15:53:24Z,Shark Reggae,The Key of Awesome,901047dd68f00c3879b8a1d86d779b94
2016-02-28T23:22:52Z,Arthur's Theme (Best That You Can Do),Christopher Cross,88eb0511d9c40a4abc58988193bba427
2016-03-08T08:59:15Z,Exs And Ohs,The Nicol Kings,706e146bfe2819c6a62694c740cfb96d
2016-03-08T09:38:13Z,Vroom Vroom,Charli xcx,1495eee871521deeea770556017ce26e
2016-03-08T18:39:32Z,Red Lights,Tiësto,35593aa93cc1e6c588334968cd33147e
2016-03-08T19:24:25Z,4u,blackbear,c37b3168d6c67a4d4048e0fa0e3e5507
